Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Macao SAR, China",MAC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,2.022501819,2.898808024,9.087136656,7.926250302,7.46276004,6.901071446,5.361189669,6.976315282,6.535985413,,7.421504447,6.095492965,6.47101768,5.219822464,4.276643843,4.21427302,4.335150382,4.698719673,4.458347305,4.281884539,4.629241956,4.75888191,5.186448689,6.499935495,6.668270851,6.539291447,6.400746984,7.703791042,7.920369917,7.262997926,7.216855958,7.735610134,9.715416689,10.97155588,11.39743235,13.25571305,12.8669729,11.1027202,8.325370505,10.77677433,,7.019958645,6.964149233,5.596892281,,
St. Martin (French part),MAF,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,4.027662639,3.594389948,5.911338072,5.238603131,4.855818808,4.851244528,5.950436408,5.803180949,5.464010634,6.680288572,7.157339933,6.484497837,13.61022773,10.85085579,11.3834577,11.6812191,14.50724163,19.16697029,23.59567651,27.29015998,27.18680661,27.48021201,26.13902012,27.94796841,15.70473193,17.48920159,13.17079203,15.35959724,16.92557824,14.45835148,15.28033013,14.36946014,15.52157262,13.79819763,15.62214097,16.52715463,9.033340619,12.32162666,17.72290515,17.68788104,15.55712539,15.65819346,16.69810616,21.52989238,21.71731116,20.08017342,22.37480615,20.60528535,23.06885247,25.32997923,27.65824411,26.95582738,24.06378663,18.19225789,13.41556841,15.91829477,
Monaco,MCO,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.89190434,46.00811176,36.57413494,11.49881964,31.29590552,38.80003078,32.39241769,26.46506096,22.30010468,20.55783538,20.9952515,21.22145378,24.19361233,21.08112979,22.63400676,21.5483393,20.6412312,14.26234203,13.73352203,13.68116003,13.1225099,11.6635074,10.49700168,11.29574641,
Madagascar,MDG,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,5.039054619,5.291608808,5.16400687,5.439392083,6.794948755,5.842854347,6.208821962,6.589930719,7.372269092,6.56199967,8.608074601,9.559936244,19.59152573,20.11706992,19.65321454,14.69229797,13.79505046,16.04927895,14.63230483,10.68825066,24.22858728,19.14063758,27.63532381,19.68165332,,,,,17.2397514,12.15066159,19.77618033,18.93933269,14.90880057,14.0388934,27.3826356,21.09696564,18.69341891,24.18828769,22.72530244,22.38221484,34.16235597,15.96445199,13.76764726,15.86254,18.71399994,16.62885891,13.26062239,10.37483156,15.17851639,22.31873772,23.19307186,23.67293339,21.92617446,16.81541425,16.19911936,14.74779248,
Maldives,MDV,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.38946274,9.07231063,11.11209291,5.846950358,6.91307215,11.68653462,11.80963488,12.99526593,11.73701137,14.11430553,15.50008084,19.59526991,18.53184583,22.6022668,20.65035837,22.98214029,24.89580805,31.29051823,29.03317905,28.70250922,15.21094396,11.70639976,13.33457699,
Middle East & North Africa,MEA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,5.697997912,5.672094054,5.833051956,5.994715234,5.783340762,7.896604876,9.723687607,10.50480522,8.675908774,7.935325172,,,,,,3.886310172,,5.103624481,4.002301623,3.979282624,,,,,3.248348498,3.309529443,4.261470006,4.742347724,5.419086588,7.916063751,7.661799175,7.925987823,10.72275976,9.837316293,12.4124032,,9.749355149,,12.16351358,9.804298049,9.611188687,,5.7209792,,
Mexico,MEX,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,2.747102484,2.878686445,2.490202553,2.415566897,3.102165731,3.24795223,2.90915826,3.605462155,3.156571229,4.303472285,4.863332393,7.062141162,7.039916384,5.490418544,5.69288766,2.969685289,3.270762814,2.486363833,1.978674711,1.725515205,3.151473942,2.282800418,3.375938817,4.3677943,3.256728799,4.039382669,2.905782613,3.984817879,3.819320466,3.66392748,2.812084375,2.434044134,1.88832659,2.080218904,2.002489703,2.65299253,2.204871609,2.1397785,3.00340277,3.205059159,2.697441514,3.403067997,3.884085095,5.536912427,5.697521304,6.930569386,9.503101215,6.760834482,8.036007358,10.04257099,9.00469852,8.64060821,8.373436081,6.769097054,6.563689858,8.52471635,
Marshall Islands,MHL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,13.00009439,11.97352741,7.775035597,8.637474864,7.577659274,9.099612683,9.945485141,9.90395496,10.1080771,9.342980593,7.746554561,8.026270734,9.588154968,9.790716686,7.897850855,9.627897464,12.70093061,11.46845574,10.86045609,11.38641419,12.58899865,14.20024014,15.18393787,15.01622298,17.36944896,14.38758888,15.03471642,17.05716473,18.25954224,17.74326576,17.64051531,13.80179482,11.62409157,13.86433837,
North Macedonia,MKD,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.96914678,11.66717417,9.231040485,11.11932104,8.527305075,9.172899395,13.87211167,13.90092762,13.25057429,14.0597856,13.05729489,19.20259724,20.24080854,18.77439313,20.72584271,5.193470626,17.69977551,20.5043988,21.35763163,16.25786017,14.44191243,10.91629356,9.004046196,9.751340352,
Mali,MLI,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,5.074896809,6.499076336,6.2858508,5.96978953,6.403400977,7.625285193,7.761315033,8.828462058,8.944062005,9.534159306,10.70335925,,8.775181278,10.53818474,14.30748247,17.89636234,18.65501164,16.43655334,34.59645598,,27.49468001,,,,,14.80003325,,17.8984987,19.4631211,,,,,,15.60604217,20.88115814,15.84097035,15.06442578,23.00905227,19.04705916,17.45993857,17.63023605,21.13218194,24.15584182,23.95265457,22.20648121,21.37366204,,26.00445375,29.30260348,28.6926257,,,,22.24058312,23.93656164,
Malta,MLT,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,6.411765894,5.869882571,6.058164974,5.889784763,4.837623766,4.853813776,6.117106923,7.469668685,6.027956121,11.31504312,9.509796889,8.800535937,8.083734778,7.340060261,6.62498819,10.28393519,13.45576878,14.61779522,12.16737672,12.91755757,12.10219529,6.072220157,6.501107177,4.623002918,6.366428067,5.223291335,5.133932183,4.757769138,4.737759093,4.507269228,,5.500013718,5.334508949,3.848741648,5.235954671,7.199993418,8.40722183,8.468803844,8.038503744,7.193438956,10.58791921,8.837779447,11.86355414,14.64759072,10.65521521,24.68241131,36.60721759,45.48574788,39.4511677,40.33608186,27.732663,25.88997446,,
Myanmar,MMR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,4.907250768,3.363161948,4.105090921,3.812593506,7.133217055,9.2081975,4.531002381,4.796785732,6.003875726,7.331832856,7.112223704,5.957187125,15.51271465,7.700741283,4.847773851,2.510458713,,,,,,,,,,,,,,4.840050613,2.253151394,,,,,,,,,18.66834765,,,,,,,,,22.4333679,24.74919428,18.11939733,14.93853891,17.49301217,11.76497536,11.15747924,18.45802069,
Middle East & North Africa (excluding high income),MNA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,3.534554159,,3.872708998,4.081154935,4.290436716,4.338095214,3.809709405,2.629410375,3.776844002,4.473890934,4.643746205,5.084757233,,,,,,,,,,,,,,,,,,,,5.461212485,4.221968445,5.684534618,7.091275542,6.796627557,6.138661173,7.794220287,9.639501773,12.71090069,13.91943549,17.63584889,23.46824145,11.77346331,11.65400584,13.23064457,,13.28037986,13.97534757,,9.134487265,9.254587424,
Montenegro,MNE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.96921581,15.03955882,14.2551801,12.60133428,12.69346919,18.19125715,18.41014104,14.62428816,13.30023839,10.85462634,9.226679466,11.11734432,
Mongolia,MNG,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.33447578,19.11769081,15.28429193,15.9733115,19.08205077,22.09338258,,19.89130322,22.33866148,26.63853213,29.29660726,26.90390261,,,,,,25.65293659,26.47622714,23.01847916,20.17953686,22.14611932,
Northern Mariana Islands,MNP,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00126835,9.883616166,11.48855054,11.83024375,,,13.31287768,3.899743551,9.477754189,16.19614226,15.52248919,6.624067464,16.88821564,16.20382147,20.20492455,15.42379922,19.93524897,23.60392201,23.83060649,29.37515173,19.47173531,12.96015684,18.90104364,22.08736154,
Mauritania,MRT,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,2.633578614,2.813558471,6.839365718,4.437240455,5.720233907,3.65503981,7.410246269,,7.738607252,6.452593961,6.148143433,,,,,,,,,,,,,,,,,,,,,,,22.031066,29.24079259,,,,22.98588271,23.96059936,22.08736272,16.50125245,6.353993694,10.0103604,26.90634311,30.53304613,34.99351692,20.0893049,26.42609668,27.73330204,26.57709998,20.08829082,20.58707802,,19.54568439,18.26826801,
Mauritius,MUS,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,7.083491487,6.424032599,7.97744436,6.948505124,9.203097558,9.78634106,8.744185739,9.375993192,9.177445156,,,,,,,,,,5.767367797,7.457128065,7.853086849,10.50086957,8.762401464,6.9981271,6.249596147,6.97825368,7.966791985,7.626610287,6.395028503,7.09778247,11.78020274,11.23846105,10.39393873,10.96527275,13.17166524,16.49545155,16.8474655,18.42552022,21.46604445,15.79145209,19.27659601,21.66591114,20.97105985,21.78239631,19.25933645,15.2352508,13.76642256,16.99164323,
Malawi,MWI,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,4.821508894,5.206466393,5.850426745,5.822543111,5.496961469,9.31068375,8.911729108,8.942190577,10.41132219,9.946340611,13.51339197,13.0005509,11.90705226,14.57708798,15.32562675,16.93291366,17.10610224,17.99615836,16.52822751,13.2440863,13.82752924,14.773884,12.17569426,,10.67152178,10.76980696,,,7.555830249,11.13236566,,,,11.63368762,15.71832117,16.74694273,11.08426467,11.53278625,11.82270819,10.51782121,11.42138648,13.79573275,9.742306744,10.42915239,9.975967393,8.721952336,14.12879816,14.4744044,13.49588156,10.78563697,12.58801732,9.851078474,
Malaysia,MYS,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,11.37791902,11.6404741,12.98992547,13.42552831,14.2282125,13.55328207,12.06913723,13.05168897,8.107625485,6.626841267,10.15108572,12.02170094,13.50904123,12.7461486,10.73754402,12.0579528,15.15352717,17.18662687,15.12468373,13.78837041,10.17396732,12.10912084,8.253258229,7.148118335,5.389982373,4.951447279,5.332165276,4.405701584,4.291521873,3.742212418,2.68248924,2.34867094,2.752454877,3.016330906,3.166274322,3.080137922,4.858402945,5.224899714,5.593508892,5.478540435,6.299045594,8.111974466,9.037006055,8.997421797,11.13131376,8.318793394,10.06412247,11.92259562,14.36671358,16.4790705,17.05991709,12.27822139,10.37983891,12.92562705,
North America,NAC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,10.66732445,10.5849122,10.15748968,9.867211735,8.444930299,8.069813635,7.423928909,7.292759552,7.342166115,7.758916124,8.142009705,10.7289617,22.63878021,24.66073051,24.95855629,26.49736614,21.8931753,25.88935299,29.36513261,27.88746128,23.82643415,19.77126085,16.57716292,13.91642793,9.459757859,10.01791653,8.650657809,10.24035441,12.07895021,10.35286535,9.561747835,8.860235639,7.84879821,7.411034807,8.57544526,8.396140118,6.053504528,6.793310695,10.13706254,9.852058658,9.190699433,11.3495322,13.03725948,16.00539488,16.50108732,16.90345208,21.3955139,16.154019,17.20084863,19.13952697,17.52443015,15.90117303,14.18932851,8.446446604,7.161934088,8.250029679,
Namibia,NAM,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.117671853,10.32883775,12.12627739,10.38157224,3.68679203,2.125552717,3.161515266,10.46884692,13.70943645,7.807457992,9.224793601,9.096488369,12.08560932,10.0375941,6.374607644,14.85932907,12.58968217,10.15779146,
New Caledonia,NCL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,13.5139524,,,,,,,,,,,,,21.55585757,25.02146623,24.04605389,17.92732488,20.39881037,29.33815131,28.07543716,26.47710352,23.14797601,,,,,,,,,,,,,,,,8.80381291,14.75836527,13.93125342,12.79903069,9.903174785,11.9012933,15.86731881,15.14539265,14.16342257,18.67261105,15.14447707,15.99624458,18.14084827,23.09305043,26.34587231,26.31931149,22.41681115,,,
Niger,NER,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,4.226298262,12.01817969,8.07091243,6.327457124,8.534466416,5.943186366,5.594740787,4.243637263,3.971958162,8.456515417,8.857887279,9.512236749,13.56882227,12.56549784,11.56363601,7.330854131,14.18738154,17.14878689,,14.84410049,,,,,,,,,,,,,,12.91327785,10.94306682,14.62423817,14.9129308,18.45895893,15.17290903,13.00283935,13.74228359,16.91489089,14.51723587,14.65225662,14.44944858,17.00007291,16.36670174,11.94066602,12.51170311,17.81118988,3.495095507,4.434907091,3.64630138,4.560338811,3.565648123,,
Nigeria,NGA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,7.015470985,7.565160147,7.613317533,6.305473651,1.486461764,3.931010282,7.532299978,6.284966707,3.171236857,0.830945681,0.98777602,1.107069771,3.188882631,2.692622424,3.406315059,1.808022274,1.926247557,2.286954191,,1.198837588,,0.811212628,1.160723463,0.865982899,0.535183684,0.427860588,,,,0.490176039,,,,,1.328289424,0.965537236,2.204506321,1.82395341,1.721369463,2.170747813,1.349169489,16.0273689,,,2.874769056,1.789713513,1.610780127,1.019317016,1.401480759,9.952105884,2.379378115,20.16860693,16.30668831,,28.58613942,27.95055829,
Nicaragua,NIC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,4.747391009,4.267904827,4.730466424,5.47113909,5.965227643,6.094961345,7.472856301,7.318025679,7.253129939,10.83374219,14.28362603,13.03644419,13.79030711,15.18444984,21.29063068,19.93949389,20.02922078,23.17382101,18.46893692,17.67417402,31.81577764,17.87698403,,12.147054,13.59614259,19.01796419,4.533313113,14.92668929,13.93838554,12.80783927,17.93299954,9.033196214,12.1608874,11.83828368,8.237872734,17.83079817,17.36003154,15.27770323,18.32753564,19.90626578,18.17344718,25.21969281,22.542091,19.20389806,22.23502457,21.71247564,22.08695835,24.40154241,18.84064835,17.58983927,12.68539482,8.256258014,8.698089681,
Netherlands,NLD,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,25.78745526,12.41323928,11.21926541,10.35261777,9.638061469,10.47901789,10.20953505,9.748584857,10.88497167,12.99649427,13.16210709,13.2652953,18.11930244,17.86519109,19.4705706,18.424333,15.55924416,19.97000803,23.90030777,26.27821993,25.79019925,24.56525439,23.28689415,21.745837,11.56147455,10.88078296,9.078690169,10.05408002,10.16139186,9.205173901,8.341204206,9.345741443,7.999253237,7.511891466,8.706329215,8.512032516,6.512394306,7.401771545,9.817446383,9.534979438,9.730793853,9.93475754,10.33544156,13.74689191,15.65317553,12.91870917,14.99117605,12.83274354,15.6983796,20.3628835,22.16596926,24.0809238,20.48150898,14.52842791,12.77364229,13.80583917,
Norway,NOR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,8.869571897,8.773559007,8.477951082,7.38836294,7.627915642,7.191323187,4.81816111,4.621063421,3.921075368,4.109541739,3.982379061,4.119762373,5.524296429,4.337370929,11.17768176,11.06499776,11.82877847,15.08123357,17.44965201,14.41219841,13.13193889,10.39184746,10.2329414,8.737622256,,,3.654247388,3.788893959,4.403978989,4.319754918,3.42793822,2.952698393,3.087356414,2.93218597,4.507891106,3.352269909,2.558633835,3.052740242,3.504344342,4.140641579,3.527120443,4.485633494,4.419345101,4.235200307,4.598139341,4.279009503,4.762701805,5.038971908,6.609232252,6.461912345,6.312411685,7.154716248,5.3688324,4.3862643,3.611058494,4.503310702,
Nepal,NPL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,0.035183749,0.932434691,21.71838432,21.39361312,24.27769929,21.19637885,17.70722642,19.12918406,14.98852971,11.03338463,12.55116988,11.55403169,12.04512837,11.66286175,,,8.709003659,8.90235839,12.70527534,11.7836256,13.10701863,11.85086831,10.5831679,12.13695855,15.41284954,11.55371793,16.32157127,,,15.58526811,,,,,,17.17490024,18.19122291,21.70282695,23.64636515,19.63428111,20.39724817,13.61969369,12.15515859,15.66749675,
Nauru,NRU,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,8.437081897,6.770589258,7.486316571,7.785471875,9.164692703,8.112001114,6.724550558,7.437177285,7.391603499,7.19937939,11.71826627,14.30218514,14.61930032,15.33590587,14.03453414,15.93820392,22.45981613,19.41654248,16.58543338,18.10374458,13.42422485,12.7015388,8.644681547,6.671888454,5.454240822,6.061583469,7.717099739,7.636085059,6.611843438,6.4582194,5.628864999,5.384301588,6.364464666,6.626192216,6.66372669,6.202058469,10.43890093,9.849914488,9.292343888,9.284945703,10.37038277,12.05941334,14.82137325,14.47106091,17.71348877,14.61388675,15.35786502,17.32295543,17.80776293,16.99739146,15.11444007,10.08346341,8.619016998,9.482147398,
OECD members,OED,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,12.64665399,11.64028738,11.3536735,11.01027529,10.12030555,10.70347455,10.09784803,9.460171967,10.04043784,11.76573183,11.31681989,11.99865825,21.74407608,22.31327577,22.76861336,21.82593993,19.39844344,22.0237625,26.23828463,27.06386726,25.54547279,23.03536517,21.47909913,19.99236059,12.66148892,11.67127097,9.227926916,9.893235162,11.351798,10.63421837,10.00158487,9.6002704,8.568474153,7.753261269,8.843749529,8.833226104,6.887689161,7.466289654,10.50162674,10.33287716,9.863367611,10.61662452,11.50997486,14.19047735,15.09424239,14.46226802,18.03894782,14.7913111,15.86782142,18.18785976,18.8636847,18.09489193,16.22765778,11.09027941,9.36145059,10.75685078,
Oman,OMN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,4.667473601,7.206005052,7.104816531,8.416868709,6.725261838,10.79392717,13.07365375,10.41177098,1.631630229,1.565399248,1.75095431,2.806664952,3.052425062,1.568406956,2.193189325,4.214891727,1.895763614,1.997584682,3.259776779,1.114245953,1.566401201,1.067548172,2.189813197,0.997778907,1.399346744,1.66159146,2.81426379,2.239733917,40.47900219,2.415373754,4.113052928,3.051796829,3.512049361,2.701272874,5.46309981,7.146297478,10.30899766,7.738497288,21.51916282,5.778917516,11.19811904,8.595787515,6.081116027,
Other small states,OSS,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.883397072,,,,5.652210103,10.15781197,9.821774538,9.753537058,11.15542015,13.35154987,15.71336022,15.24753047,15.28002656,18.99442387,15.27951293,,,18.57190724,17.13370022,13.30524858,11.52325651,,
Pakistan,PAK,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,8.426314778,7.044596185,5.583301703,3.319163745,5.983767677,5.701545448,6.575019551,6.273209502,6.490493724,8.68934345,7.7954297,8.100663092,13.80572734,17.90997022,18.18944483,15.79359436,18.90174757,16.79089406,26.95451781,27.82661515,30.89687597,28.34795753,24.76682991,24.33147025,14.22643679,17.61189004,14.21058675,17.06739761,20.89497262,17.93979496,16.39113845,17.11533399,,16.47468363,20.69993577,19.90397154,16.388185,21.48420734,33.28764835,29.3431523,27.31751941,24.09195034,22.03586071,21.59306101,26.22385163,25.70273144,33.24682147,28.09039824,30.48953633,34.23556903,36.5623249,35.14459174,31.29578417,22.94940926,20.41373991,23.9745229,
Panama,PAN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,18.65933537,23.19646093,20.8730465,20.68508673,21.64344917,20.19089081,21.26671071,22.0726749,18.59097454,17.91524065,16.64728068,20.31483973,35.66889427,40.41041247,33.24863934,32.9952513,24.41901356,28.5208895,30.5174505,28.10740932,26.63091906,27.77068726,26.00592965,21.17943296,13.88907493,16.2696611,18.36153257,16.64165831,16.45032686,14.98031561,15.08536315,12.67766102,12.89720742,13.66208129,15.96350545,14.04610521,9.471040885,11.62787293,18.50077687,20.54495495,17.14942463,8.840708575,14.61065926,17.95404894,6.586949378,6.812003317,3.341359965,1.655549454,1.491096626,1.126388794,0.023153878,0.012810221,0.016056887,0.016891205,0.020434793,,
Peru,PER,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,3.312590101,3.125143985,3.511554127,3.182668328,3.359816265,3.250343968,4.036650051,3.496550511,2.293013085,4.038218819,6.164354536,6.02303595,12.83188722,12.10893042,16.61882388,19.97538464,5.702948993,3.196490522,2.447286398,,1.669140551,3.308633087,3.373008644,2.512719356,2.880377583,4.235018485,4.331012817,10.65439608,12.45990594,10.96909437,10.11132838,8.114070637,6.525418652,8.784532893,10.14757156,10.37291304,7.920178944,9.709159522,15.63496695,13.29867074,13.83736011,17.36254315,18.71755863,19.80111702,19.36061298,18.79506174,18.28366007,14.18330415,14.25144872,15.74302021,14.48384288,15.49419519,14.2432037,10.39632049,11.39993186,14.29048235,
Philippines,PHL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,10.19595558,11.28884027,10.66852916,9.97004957,10.56529895,9.665306972,10.13149132,10.19782847,11.95913191,13.09538158,12.77259116,12.9187708,20.07013085,21.18892278,23.46305193,24.35931119,21.15293224,22.17682859,28.38984416,30.12250206,32.6935783,27.4989025,26.40812254,27.69758491,17.03239453,18.5439761,13.20531892,13.32149833,14.87278002,15.06215084,13.88586795,11.45591279,9.462872823,9.176961685,9.201005652,8.53010519,7.08235398,7.915616167,11.08264504,10.28486027,8.338475455,9.403072148,10.85298148,13.25265275,15.41880377,17.12489631,21.32084585,16.78575114,17.10848514,20.23901305,21.68415078,20.68819012,20.20098659,11.87984889,9.743058635,11.21664258,
Palau,PLW,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6013077,36.99943036,23.34310445,28.78441991,35.48323258,35.88746446,33.0509405,29.20917396,18.41824654,17.19580378,19.75349468,
Papua New Guinea,PNG,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,3.399540222,5.009118374,4.851844157,8.58242883,10.71439004,13.63202338,,,,,21.05648343,19.19765797,20.9698721,18.01111679,17.08263229,10.28073337,10.65728294,8.405700622,4.71533366,6.792761048,,,,,,,,2.530872338,,22.12761081,22.50973609,12.98066899,13.30529534,16.88606948,,,,,,,8.943606452,17.06140459,,,,,,
Poland,POL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,24.75424477,,,18.85276844,16.1137233,13.75137043,23.97405105,21.0289986,16.80228057,12.43186238,10.54974888,9.173819313,9.199794566,8.842539149,6.374089988,7.221194799,10.98382803,10.25136191,9.287965921,9.24474607,9.258544745,11.41397481,10.40098734,9.971009041,11.35783342,9.457596528,10.92993012,12.81573705,13.67287824,11.65214545,10.81722902,7.562166098,6.297901056,7.400431932,
Pre-demographic dividend,PRE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,5.054743549,,,,,,,,,3.611857961,3.466452182,5.533895771,5.237585053,7.958890376,,,,,,,,,,,,,,,,,,,,,,,,9.631102854,7.975356107,7.346293224,,,,,15.83868415,25.70714687,11.295852,13.77590716,,,,18.98196277,,,,
Puerto Rico,PRI,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,10.64141753,10.47216801,9.170768845,8.373220323,7.535496396,8.562239566,8.40991431,8.46581094,9.145954908,8.574918492,6.909613456,6.250235355,12.57391828,15.23363436,16.03792585,14.8539866,15.7974257,19.46145503,24.14087162,24.09513255,26.5052846,26.86682189,28.66659665,26.48103862,15.32034035,11.63483013,8.243542793,10.63336078,10.85804855,9.153435494,8.120745597,8.939836725,8.641075997,8.212004385,7.835136351,7.876321366,5.59452527,6.822484717,10.35551092,9.838113511,9.676808262,10.15756325,9.1919607,13.91454842,14.38334808,13.33392326,16.07513944,12.51999784,14.07844879,17.30395813,20.4561309,19.40485366,17.15983872,,10.21350696,11.55077595,
